"carat","depth","table","price","x","y","z","cut"
1,56.7,60,3858,6.62,6.58,3.74,"Not Suitable"
0.96,60.7,65,4849,6.43,6.28,3.86,"Not Suitable"
1.01,66.1,61,4791,6.1,6.04,4.01,"Not Suitable"
1,63.2,60,3991,6.27,6.33,3.98,"Not Suitable"
0.9,63.8,57,3201,6.07,6.13,3.89,"Not Suitable"
0.7,60.1,63,2857,5.68,5.71,3.42,"Not Suitable"
0.9,61,62,4395,6.16,6.24,3.78,"Not Suitable"
0.7,59.8,62,2973,5.74,5.8,3.45,"Not Suitable"
0.9,63.9,58,3024,6.15,6.08,3.91,"Not Suitable"
1,63.6,58,4939,6.31,6.27,4,"Not Suitable"
0.92,60.3,61,3843,6.29,6.38,3.82,"Not Suitable"
1.01,63.1,60,4912,6.34,6.37,4.01,"Not Suitable"
0.77,64.3,56,3428,5.84,5.77,3.73,"Not Suitable"
0.9,65.8,59,2982,6.03,5.98,3.95,"Not Suitable"
0.9,61.9,62,4419,6.15,6.17,3.81,"Not Suitable"
1,60.5,61,4004,6.31,6.38,3.84,"Not Suitable"
0.91,64,61,3973,6.01,6.06,3.86,"Not Suitable"
1.01,63.6,57,4805,6.39,6.35,4.05,"Not Suitable"
1.09,61,64,4230,6.63,6.58,4.03,"Not Suitable"
1,62.7,58,4125,6.31,6.33,3.96,"Not Suitable"
1.2,63.3,54.4,4659,6.72,6.78,4.27,"Not Suitable"
0.9,63.7,60,3734,6.07,6.11,3.88,"Not Suitable"
0.32,64.1,54,571,4.37,4.34,2.79,"Not Suitable"
1.01,64.2,58,4276,6.33,6.31,4.06,"Not Suitable"
1,61.5,64,4568,6.38,6.41,3.93,"Not Suitable"
1.01,62.8,58,3655,6.3,6.35,3.97,"Not Suitable"
1,65.8,55,3304,6.22,6.19,4.08,"Not Suitable"
0.91,65.8,58,2854,6.04,6.01,3.96,"Not Suitable"
0.92,61.8,59,3744,6.11,6.19,3.8,"Not Suitable"
0.9,63.9,60,4401,6.14,6.09,3.91,"Not Suitable"
0.9,64.2,56,4232,6.02,6.1,3.89,"Not Suitable"
1.01,63.5,58,4546,6.28,6.35,4.01,"Not Suitable"
1,69,56,3763,6.01,5.94,4.12,"Not Suitable"
0.9,64.1,63,3246,6.02,5.99,3.85,"Not Suitable"
1.14,63.9,58,3639,6.64,6.6,4.23,"Not Suitable"
0.9,63.5,57,4580,6.06,6.09,3.86,"Not Suitable"
1.13,64.4,58,4113,6.59,6.51,4.22,"Not Suitable"
0.91,63.8,58,3848,6.04,6.09,3.87,"Not Suitable"
1,64.1,60,4586,6.25,6.19,3.99,"Not Suitable"
0.9,63.8,59,3734,6.05,6.08,3.87,"Not Suitable"
1,64.8,60,3304,6.23,6.18,4.02,"Not Suitable"
1.2,65.6,57,3696,6.73,6.57,4.36,"Not Suitable"
0.9,63.9,57,3795,6.12,6.08,3.9,"Not Suitable"
1.45,58.6,68,4570,7.45,7.33,4.34,"Not Suitable"
1,64.9,58,3427,6.29,6.23,4.06,"Not Suitable"
1.08,63.7,57,4656,6.49,6.54,4.15,"Not Suitable"
1.01,64,58,4191,6.37,6.31,4.06,"Not Suitable"
0.9,65.5,57,3226,6.05,6.01,3.95,"Not Suitable"
1.32,63.5,57,4573,6.95,6.98,4.42,"Not Suitable"
0.26,63.6,56,564,4.06,4.09,2.59,"Not Suitable"
1,63.9,58,3528,6.36,6.28,4.03,"Not Suitable"
1.03,66.4,56,3743,6.31,6.19,4.15,"Not Suitable"
0.9,65.5,59,3508,6.06,6.03,3.96,"Not Suitable"
0.92,66.8,55,4482,6.04,5.99,4.02,"Not Suitable"
0.9,63.5,61,4601,6.09,6.16,3.89,"Not Suitable"
1,57.7,65,3696,6.55,6.59,3.79,"Not Suitable"
0.9,63.1,57,3724,6.12,6.15,3.87,"Not Suitable"
0.9,58,57,3770,6.34,6.41,3.7,"Not Suitable"
1,64,55,3941,6.3,6.26,4.02,"Not Suitable"
1.01,63.4,58,4588,6.28,6.33,4,"Not Suitable"
0.97,64.3,58,3129,6.25,6.22,4.01,"Not Suitable"
0.79,57.7,58,3436,6.06,6.14,3.52,"Not Suitable"
1.02,61.5,61,4318,6.34,6.41,3.92,"Not Suitable"
1.29,64.2,54,3098,6.93,6.83,4.42,"Not Suitable"
1,65.1,54,4786,6.23,6.27,4.07,"Not Suitable"
1,56.4,61,3920,6.58,6.55,3.7,"Not Suitable"
0.96,69.7,59,3299,6.09,5.9,4.18,"Not Suitable"
1.07,58.7,64,4232,6.64,6.68,3.91,"Not Suitable"
0.7,60.4,63,3107,5.73,5.76,3.47,"Not Suitable"
1.01,64.8,56,4791,6.3,6.25,4.07,"Not Suitable"
1.2,63.7,58,4466,6.61,6.68,4.23,"Not Suitable"
1,66.3,61,2875,6.08,6.03,4.01,"Not Suitable"
0.9,65.4,60,2964,6.02,5.93,3.91,"Not Suitable"
0.62,60.1,61,2861,5.53,5.56,3.33,"Not Suitable"
0.9,65.6,55,3375,6.01,5.97,3.93,"Not Suitable"
0.9,65.2,58,3669,6,6.06,3.93,"Not Suitable"
0.9,63.9,60,3574,6.07,6.1,3.89,"Not Suitable"
0.9,61.4,61,3282,6.08,6.14,3.75,"Not Suitable"
1.01,57.4,57,4632,6.52,6.48,3.73,"Not Suitable"
1,63.9,60,3528,6.3,6.26,4.01,"Not Suitable"
0.96,64,62,3419,6.16,6.13,3.93,"Not Suitable"
1.01,64.6,55,4191,6.29,6.25,4.05,"Not Suitable"
1.17,63.8,58,4826,6.57,6.73,4.24,"Not Suitable"
0.9,64,63,4796,6.12,6.04,3.89,"Not Suitable"
0.91,63.7,60,3229,6.16,6.09,3.9,"Not Suitable"
0.7,62.8,61,2810,5.57,5.61,3.51,"Not Suitable"
1.17,63.6,62,4010,6.65,6.55,4.2,"Not Suitable"
1,43,59,3634,6.32,6.27,3.97,"Not Suitable"
0.91,63.3,57,3340,6.08,6.12,3.86,"Not Suitable"
0.33,63.4,55,579,4.37,4.4,2.78,"Not Suitable"
1.01,64.5,61,3895,6.24,6.31,4.05,"Not Suitable"
0.91,63.5,56,4823,6.14,6.18,3.91,"Not Suitable"
0.74,59.2,62.6,4274,5.85,5.87,3.47,"Not Suitable"
0.57,58.7,66,2805,5.34,5.43,3.16,"Not Suitable"
0.91,58,57,4067,6.36,6.47,3.72,"Not Suitable"
0.81,63.9,58,3179,5.9,5.85,3.75,"Not Suitable"
0.33,63.5,57,416,4.36,4.39,2.78,"Not Suitable"
1.05,63.2,54,4241,6.49,6.52,4.11,"Not Suitable"
0.9,66.8,55,3145,5.98,5.9,3.97,"Not Suitable"
1.01,65,55,4355,6.31,6.27,4.09,"Not Suitable"
1,64.9,59,4704,6.2,6.13,4,"Not Suitable"
1,57.6,61,2940,6.67,6.6,3.82,"Not Suitable"
0.92,63.7,64,3787,6.13,6.08,3.89,"Not Suitable"
1,65.7,58,3265,6.25,6.2,4.09,"Not Suitable"
0.9,62.4,58,4370,6.08,6.1,3.8,"Not Suitable"
1,63.4,60,3801,6.28,6.33,4,"Not Suitable"
1.06,58.8,61,4257,6.63,6.67,3.91,"Not Suitable"
1.02,59.2,58,4356,6.51,6.56,3.87,"Not Suitable"
1.01,64.5,60,4751,6.3,6.25,4.05,"Not Suitable"
0.32,63.2,54,589,4.36,4.38,2.76,"Not Suitable"
0.91,64.3,60,3344,6.04,6.12,3.91,"Not Suitable"
1.01,64.4,58,4887,6.25,6.18,4,"Not Suitable"
1,63.8,58,4586,6.28,6.22,3.99,"Not Suitable"
0.9,63.6,60,3193,6.11,6.06,3.87,"Not Suitable"
1.02,63.5,57,4594,6.35,6.4,4.05,"Not Suitable"
0.55,58,62,3509,5.31,5.41,3.12,"Not Suitable"
0.7,57.2,59,2826,5.94,5.88,3.38,"Not Suitable"
1.01,63.9,59,4197,6.29,6.26,4.01,"Not Suitable"
1.01,56.8,66,3991,6.63,6.58,3.75,"Not Suitable"
0.9,64.2,58,3250,6.04,6.01,3.87,"Not Suitable"
1.02,63.4,57,4712,6.41,6.43,4.07,"Not Suitable"
1.2,64.6,56,2809,6.73,6.66,4.33,"Not Suitable"
0.9,63.1,60,3024,6.09,6.14,3.86,"Not Suitable"
0.9,67.3,59,2804,5.93,5.84,3.96,"Not Suitable"
0.9,65.7,59,2964,6.03,5.99,3.95,"Not Suitable"
0.91,64,57,3363,6.17,6.08,3.92,"Not Suitable"
0.96,68.8,56,3658,6.11,5.98,4.16,"Not Suitable"
0.96,56.1,60,3215,6.62,6.58,3.7,"Not Suitable"
1,64.3,60,3965,6.22,6.19,3.99,"Not Suitable"
0.7,65.3,55,2762,5.63,5.58,3.66,"Not Suitable"
1,57.4,61,4844,6.53,6.63,3.78,"Not Suitable"
0.9,65.8,58,3084,6.02,5.98,3.95,"Not Suitable"
0.4,63.5,56,589,4.69,4.7,2.98,"Not Suitable"
0.91,63.1,59,4502,6.14,6.19,3.89,"Not Suitable"
0.9,66,58,3205,6,5.97,3.95,"Not Suitable"
1.07,63.1,59,4861,6.45,6.49,4.08,"Not Suitable"
1.02,57.1,61,4093,6.57,6.66,3.78,"Not Suitable"
0.91,64.1,58,4543,6.06,6.1,3.9,"Not Suitable"
0.9,63.2,57,3401,6.06,6.15,3.86,"Not Suitable"
0.92,64.2,58,3340,6.11,6.14,3.93,"Not Suitable"
1,59.3,61,4916,6.42,6.53,3.84,"Not Suitable"
1,63.7,61,4265,6.27,6.2,3.97,"Not Suitable"
1.01,64.3,59,4181,6.31,6.28,4.05,"Not Suitable"
1,57.6,58,3422,6.59,6.56,3.79,"Not Suitable"
0.9,58.8,60,4004,6.22,6.26,3.67,"Not Suitable"
1.1,63.8,56,4244,6.53,6.48,4.15,"Not Suitable"
1.02,58.6,64,3427,6.32,6.26,3.68,"Not Suitable"
0.9,64.1,56,3246,6.12,6.08,3.91,"Not Suitable"
0.74,65.4,53,4040,5.73,5.71,3.74,"Not Suitable"
1.02,63.4,57,4796,6.36,6.42,4.05,"Not Suitable"
0.71,62.3,61,2891,5.7,5.73,3.56,"Not Suitable"
0.9,64.1,58,3595,6.04,6.09,3.89,"Not Suitable"
0.41,64,59,565,4.64,4.71,2.99,"Not Suitable"
1.01,65.2,57,3837,6.33,6.24,4.1,"Not Suitable"
1.23,63.7,58,3977,6.72,6.79,4.3,"Not Suitable"
1.12,63.8,55,4766,6.57,6.63,4.21,"Not Suitable"
0.64,58.6,61,2980,5.69,5.71,3.34,"Not Suitable"
1.21,63.7,55,4192,6.75,6.81,4.32,"Not Suitable"
0.96,65.6,58,3533,6.11,6.15,4.02,"Not Suitable"
1.05,63.9,56,3822,6.44,6.37,4.09,"Not Suitable"
1.01,66.8,61,4864,6.15,6.06,4.08,"Not Suitable"
1,59.8,65,3858,6.58,6.43,3.9,"Not Suitable"
0.93,63.8,58,4375,6.14,6.09,3.9,"Not Suitable"
0.9,63.1,58,3519,6.11,6.13,3.86,"Not Suitable"
1.01,64.6,59,3540,6.19,6.25,4.2,"Not Suitable"
1.01,63.7,55,3999,6.32,6.37,4.04,"Not Suitable"
0.93,63.8,59,4425,6.21,6.15,3.94,"Not Suitable"
0.71,62.8,64,2817,5.6,5.54,3.5,"Not Suitable"
1.01,58.8,57,3853,6.57,6.63,3.88,"Not Suitable"
0.9,59.2,60,4220,6.17,6.22,3.67,"Not Suitable"
0.9,65.2,59,3250,6.05,6.01,3.93,"Not Suitable"
1.18,64.2,62,4678,6.6,6.51,4.25,"Not Suitable"
0.7,63.6,58,3175,5.67,5.62,3.59,"Not Suitable"
1,61,60,4496,6.36,6.39,3.89,"Not Suitable"
1.12,63.8,55,4853,6.63,6.57,4.21,"Not Suitable"
0.9,65.8,54,2823,6.05,5.98,3.96,"Not Suitable"
0.72,60.7,60,2795,5.74,5.72,3.48,"Not Suitable"
1.03,63.1,56,4326,6.35,6.39,4.02,"Not Suitable"
0.92,65.3,58,3282,6.08,6.04,3.96,"Not Suitable"
1.2,64.1,57,4704,6.68,6.65,4.27,"Not Suitable"
0.76,63.5,55,3443,5.81,5.85,3.7,"Not Suitable"
0.9,63.5,59,4309,6.1,6.13,3.88,"Not Suitable"
0.8,63.8,59,2890,5.87,5.83,3.73,"Not Suitable"
0.9,64.7,54,3954,6.04,6.08,3.92,"Not Suitable"
1.03,63.7,56,3795,6.42,6.35,4.07,"Not Suitable"
1.01,65.7,54,4072,6.32,6.28,4.14,"Not Suitable"
0.9,65,61,3332,6.05,6.02,3.92,"Not Suitable"
1.04,66.9,62,4403,6.22,6.15,4.14,"Not Suitable"
0.9,62.9,61,3946,6.1,6.14,3.85,"Not Suitable"
0.91,63.9,60,3425,6.13,6.08,3.9,"Not Suitable"
1,67.7,60,2875,6.11,5.98,4.09,"Not Suitable"
0.7,60.2,61,3018,5.71,5.75,3.45,"Not Suitable"
1.01,62.6,59,3823,6.34,6.43,4,"Not Suitable"
1,66.6,59,3136,6.07,6.01,4.02,"Not Suitable"
1,59.5,64,4592,6.44,6.41,3.82,"Not Suitable"
0.91,64.3,58,2813,6.09,6.05,3.9,"Not Suitable"
1.01,63.9,58,4208,6.26,6.22,3.99,"Not Suitable"
1.03,60,62,4819,6.51,6.55,3.92,"Not Suitable"
0.7,57.5,58,2759,5.85,5.9,3.38,"Not Suitable"
0.7,62.5,56.7,2872,5.59,5.62,3.51,"Not Suitable"
0.9,62.2,62.5,3816,6.08,6.1,3.78,"Not Suitable"
1.05,66,60,3615,6.3,6.22,4.13,"Not Suitable"
1.17,59.2,68,3833,6.91,6.84,4.07,"Not Suitable"
1.5,69.7,56,4704,6.94,6.9,4.82,"Not Suitable"
0.31,63.5,56,571,4.29,4.31,2.73,"Not Suitable"
0.9,65.8,61,4309,5.99,5.96,3.93,"Not Suitable"
1.23,63.6,60,4727,6.77,6.73,4.29,"Not Suitable"
0.71,57.8,62,3583,5.82,5.95,3.4,"Not Suitable"
0.32,63.2,56,561,4.35,4.38,2.76,"Not Suitable"
0.93,63.4,54,3896,6.19,6.24,3.94,"Not Suitable"
0.92,64,56,4326,6.12,6.17,3.93,"Not Suitable"
1.01,63.7,55,4118,6.38,6.31,4.05,"Not Suitable"
1.01,62.8,59,4121,6.34,6.4,4,"Not Suitable"
1.2,63.5,60,4828,6.68,6.74,4.26,"Not Suitable"
0.91,63.1,58,4345,6.13,6.19,3.89,"Not Suitable"
0.32,63.3,57,589,4.36,4.39,2.77,"Not Suitable"
1.02,64.2,53,3998,6.3,6.26,4.03,"Not Suitable"
0.99,71.6,57,3593,5.94,5.8,4.2,"Not Suitable"
1,61.6,61,4405,6.29,6.35,3.89,"Not Suitable"
0.91,65.1,63,4439,6.02,6,3.91,"Not Suitable"
0.93,64.7,58,3258,6.09,6.06,3.93,"Not Suitable"
1.21,61.1,60.8,4824,6.83,6.89,4.18,"Not Suitable"
0.34,64.3,53,589,4.44,4.48,2.87,"Not Suitable"
1.14,63.7,60,4233,6.69,6.6,4.24,"Not Suitable"
0.91,64.2,55,3287,6.13,6.09,3.92,"Not Suitable"
1.02,63.1,60,3051,6.31,6.4,4.01,"Not Suitable"
0.9,62.8,62,3447,6.05,6.09,3.81,"Not Suitable"
0.9,57.7,62,3226,6.29,6.23,3.61,"Not Suitable"
1.01,63.9,58,3888,6.32,6.35,4.05,"Not Suitable"
0.89,63.3,59,3002,6.04,6.09,3.84,"Not Suitable"
0.91,63.1,59,3921,6.13,6.16,3.88,"Not Suitable"
1.19,63.6,54,4931,6.78,6.74,4.3,"Not Suitable"
1,63.8,53,4928,6.35,6.4,4.07,"Not Suitable"
1.02,63.8,53,4162,6.37,6.46,4.09,"Not Suitable"
0.9,63.3,57,3116,6.08,6.14,3.87,"Not Suitable"
1,66.3,58,4704,6.15,6.04,4.04,"Not Suitable"
0.9,63.9,57,3689,6.1,6.04,3.88,"Not Suitable"
1.02,63.3,61,3811,6.28,6.32,3.99,"Not Suitable"
1.01,66.7,64,3597,6.14,6.05,4.06,"Not Suitable"
0.9,65.7,57,3750,6.03,5.99,3.95,"Not Suitable"
1.01,58.4,64,3394,6.51,6.48,3.79,"Not Suitable"
0.91,58.2,59,3855,6.36,6.4,3.71,"Not Suitable"
1.01,62.7,61,3886,6.28,6.38,3.97,"Not Suitable"
1,63.7,61,3889,6.32,6.27,4.01,"Not Suitable"
0.96,65.2,58,3688,6.14,6.12,3.99,"Not Suitable"
1.01,63.8,60,4256,6.36,6.31,4.04,"Not Suitable"
0.96,60.1,64,3548,6.43,6.35,3.84,"Not Suitable"
1,65.1,60,3740,6.19,6.1,4,"Not Suitable"
1.13,64.9,55,4123,6.49,6.56,4.24,"Not Suitable"
0.31,63.7,54,571,4.31,4.35,2.76,"Not Suitable"
1,60.2,65,4386,6.38,6.41,3.85,"Not Suitable"
1.03,64.6,62,3149,6.3,6.21,4.06,"Not Suitable"
0.9,63.5,55,3570,6.12,6.22,3.92,"Not Suitable"
0.9,64.7,54,3931,6.09,6.03,3.92,"Not Suitable"
0.37,63.1,55,584,4.59,4.63,2.91,"Not Suitable"
0.9,57.5,60,3950,6.33,6.37,3.65,"Not Suitable"
0.9,62.2,59,2800,6.07,6.11,3.79,"Not Suitable"
1,63.9,56,4499,6.18,6.37,4.01,"Not Suitable"
0.7,61.4,64,2872,5.66,5.71,3.49,"Not Suitable"
0.9,62.7,59,3489,6.04,6.12,3.81,"Not Suitable"
1.09,64.6,58,3443,6.48,6.41,4.16,"Not Suitable"
0.93,63.8,59,3812,6.21,6.15,3.94,"Not Suitable"
1.01,59.6,62,3886,6.54,6.49,3.88,"Not Suitable"
0.94,68.4,53,3285,6.05,5.97,4.11,"Not Suitable"
0.77,59.4,64,2788,5.97,5.92,3.53,"Not Suitable"
0.93,61.3,62,3376,6.17,6.26,3.81,"Not Suitable"
1.01,57.1,58,4488,6.6,6.64,3.78,"Not Suitable"
1,62.2,65,3965,6.28,6.22,3.89,"Not Suitable"
1.2,63.6,60,4346,6.72,6.67,4.26,"Not Suitable"
1.02,63.3,59,4398,6.32,6.42,4.03,"Not Suitable"
1.07,64.3,59,3415,6.42,6.37,4.11,"Not Suitable"
0.78,64,54,3163,5.86,5.82,3.74,"Not Suitable"
0.93,64.6,58,3750,6.13,6.07,3.94,"Not Suitable"
1.17,57.8,62,4639,6.97,6.91,4.01,"Not Suitable"
1.02,63.1,57,4443,6.37,6.43,4.04,"Not Suitable"
0.9,64.8,55,3718,6.04,6.15,3.95,"Not Suitable"
0.9,64.6,54,3725,6.09,6.14,3.95,"Not Suitable"
0.92,63.6,57,4158,6.09,6.14,3.89,"Not Suitable"
1.16,60.8,65,4131,6.78,6.75,4.11,"Not Suitable"
1.01,66.1,58,3054,6.21,6.04,4.05,"Not Suitable"
1.01,64.9,60,4140,6.2,6.25,4.04,"Not Suitable"
1,63.4,60,3676,6.22,6.34,3.98,"Not Suitable"
1.51,65.6,61,3765,7.16,7,4.66,"Not Suitable"
1.02,63.7,58,4478,6.33,6.26,4.01,"Not Suitable"
1.01,63.7,57,4899,6.35,6.4,4.06,"Not Suitable"
1.17,65.4,62,2935,6.68,6.57,4.33,"Not Suitable"
1.03,65.2,56,3530,6.42,6.35,4.16,"Not Suitable"
0.31,63.1,57,571,4.3,4.32,2.72,"Not Suitable"
0.9,65.4,57,3145,6.04,5.95,3.92,"Not Suitable"
1,64.5,54,4312,6.34,6.28,4.07,"Not Suitable"
1.01,64,59,4004,6.34,6.28,4.04,"Not Suitable"
0.9,60.3,64,3473,6.14,6.1,3.69,"Not Suitable"
1.01,64.9,56,4129,6.33,6.25,4.08,"Not Suitable"
1,59.9,63,4184,6.45,6.5,3.88,"Not Suitable"
1,58.1,63,4213,6.6,6.52,3.81,"Not Suitable"
0.84,63.6,59,3370,5.89,5.94,3.76,"Not Suitable"
1.01,64.1,56,3111,6.37,6.3,4.06,"Not Suitable"
1.01,58.7,63,4685,6.52,6.6,3.85,"Not Suitable"
1,66.7,57,4732,6.11,6.04,4.05,"Not Suitable"
0.95,58,66,3154,6.5,6.46,3.76,"Not Suitable"
0.98,64.4,56,4281,6.33,6.24,4.03,"Not Suitable"
1.01,65.1,57,2993,6.27,6.22,4.07,"Not Suitable"
0.91,63.4,54,4284,6.07,6.24,3.9,"Not Suitable"
0.31,63.6,54,593,4.34,4.31,2.75,"Not Suitable"
1,64.7,58,3541,6.24,6.19,4.02,"Not Suitable"
1,65.8,58,2948,6.28,6.16,4.09,"Not Suitable"
0.9,63.2,61,3950,6.09,6.13,3.86,"Not Suitable"
0.91,63.7,58,3993,6.1,6.17,3.91,"Not Suitable"
1.02,63.7,61,4678,6.27,6.23,3.98,"Not Suitable"
1.01,64.3,59,4197,6.33,6.26,4.05,"Not Suitable"
0.32,63.8,56,589,4.33,4.35,2.77,"Not Suitable"
0.8,63.3,59,3365,5.82,5.87,3.7,"Not Suitable"
1.04,66.1,60,3564,6.32,6.23,4.15,"Not Suitable"
0.31,63.5,56,571,4.29,4.31,2.73,"Not Suitable"
1.5,70.1,58,4328,6.96,6.85,4.84,"Not Suitable"
1,64.8,55,3819,6.35,6.28,4.09,"Not Suitable"
0.9,59.9,61,3660,6.16,6.2,3.7,"Not Suitable"
0.8,63.3,55,3116,5.87,5.92,3.73,"Not Suitable"
0.91,63.6,59,3282,6.15,6.11,3.9,"Not Suitable"
0.93,61.4,63,4165,6.22,6.26,3.83,"Not Suitable"
1.01,63.5,58,4079,6.34,6.39,4.04,"Not Suitable"
1,57.8,61,3536,6.54,6.58,3.79,"Not Suitable"
1.04,58.2,64,3285,6.64,6.53,3.85,"Not Suitable"
0.91,60.2,60,4523,6.17,6.26,3.74,"Not Suitable"
0.88,56.6,65,2882,6.39,6.32,3.6,"Not Suitable"
1,62.2,61,4543,6.3,6.36,3.94,"Not Suitable"
1.01,64.2,55,4839,6.38,6.34,4.08,"Not Suitable"
0.95,66.7,56,2841,6.16,6.03,4.06,"Not Suitable"
1.01,64.6,62,4538,6.26,6.21,4.03,"Not Suitable"
0.31,63.9,55,586,4.3,4.28,2.74,"Not Suitable"
1,63.9,57,4573,6.31,6.34,4.04,"Not Suitable"
0.94,63.8,60,3134,6.14,6.21,3.94,"Not Suitable"
1.07,61.7,57.7,4602,6.55,6.58,4.05,"Not Suitable"
0.9,63.9,57,4463,6.05,6.1,3.88,"Not Suitable"
1.16,63.7,63,4476,6.63,6.55,4.2,"Not Suitable"
0.9,63.7,64,3734,6.02,6.07,3.85,"Not Suitable"
0.91,64.4,62,2854,6.06,6.03,3.89,"Not Suitable"
0.9,64.6,55,3538,6.07,6,3.9,"Not Suitable"
0.3,63.4,59,565,4.23,4.25,2.69,"Not Suitable"
0.33,63.1,55,567,4.38,4.4,2.77,"Not Suitable"
1.51,67.5,56,3734,7.17,7.05,4.8,"Not Suitable"
1.51,67.8,59,3734,7.09,7,4.78,"Not Suitable"
1.09,63.8,60,4682,6.57,6.49,4.16,"Not Suitable"
0.9,64.5,58,3627,6,5.96,3.86,"Not Suitable"
1,64.1,61,3640,6.36,6.27,4.05,"Not Suitable"
1,65.2,59,4516,6.28,6.27,4.09,"Not Suitable"
0.91,62.5,60,3149,6.05,6.08,3.79,"Not Suitable"
1.23,63.1,57.6,4870,6.74,6.8,4.27,"Not Suitable"
1.01,63.3,57,4692,6.33,6.37,4.02,"Not Suitable"
0.71,58.9,61,2960,5.8,5.9,3.44,"Not Suitable"
1.01,62.4,60,4150,6.32,6.38,3.96,"Not Suitable"
0.91,63.2,61,3340,6.01,6.27,3.88,"Not Suitable"
0.9,65.7,58,2873,6.03,6,3.95,"Not Suitable"
0.9,61.9,59,4013,6.09,6.12,3.78,"Not Suitable"
0.7,59.7,63,2819,5.76,5.79,3.45,"Not Suitable"
0.9,57.9,62,3604,6.33,6.24,3.64,"Not Suitable"
0.9,64.6,56,3613,6.01,6.07,3.9,"Not Suitable"
0.7,64.5,57,2964,5.59,5.55,3.59,"Not Suitable"
1.23,63.7,58,4050,6.79,6.72,4.3,"Not Suitable"
1.03,65.3,59,3876,6.3,6.25,4.1,"Not Suitable"
0.7,57.7,60,3082,5.83,5.86,3.37,"Not Suitable"
1,56.5,60,4679,6.62,6.66,3.75,"Not Suitable"
0.81,62.9,58,3250,5.88,5.94,3.72,"Not Suitable"
1.01,61.5,61,4189,6.39,6.45,3.95,"Not Suitable"
1.11,64.2,58,4606,6.53,6.47,4.17,"Not Suitable"
1,59.3,66,3975,6.44,6.51,3.84,"Not Suitable"
1.01,63.8,56,4327,6.32,6.28,4.02,"Not Suitable"
1.13,60.7,64,4406,6.68,6.63,4,"Not Suitable"
0.9,65.7,58,3806,6.02,5.97,3.94,"Not Suitable"
1.01,65.4,59,2846,6.3,6.26,4.11,"Not Suitable"
0.9,63.7,62,3067,6.01,6.07,3.85,"Not Suitable"
0.9,57.7,61,4717,6.34,6.32,3.65,"Not Suitable"
1.06,63.5,60.1,4517,6.43,6.51,4.11,"Not Suitable"
0.7,58.7,60,3148,5.79,5.83,3.41,"Not Suitable"
0.72,59.4,61,2897,5.82,5.89,3.48,"Not Suitable"
0.9,62.8,59,3447,6.11,6.18,3.86,"Not Suitable"
0.9,64.3,57,3427,6.08,6.01,3.89,"Not Suitable"
1.01,63.2,58,3110,6.33,6.39,4.02,"Not Suitable"
1.01,59.2,65,4047,6.35,6.41,3.78,"Not Suitable"
1.14,64.4,55,3403,6.56,6.54,4.22,"Not Suitable"
1,63.8,58,3850,6.28,6.32,4.02,"Not Suitable"
1.01,63.7,60,3897,6.37,6.29,4.02,"Not Suitable"
1.01,64.4,59,3482,6.22,6.17,3.99,"Not Suitable"
0.7,59.1,62,2877,5.82,5.86,3.44,"Not Suitable"
1.01,62.6,61,4743,6.38,6.43,4.01,"Not Suitable"
0.23,64.1,59,402,3.83,3.85,2.46,"Not Suitable"
1,63.7,58,3472,6.28,6.15,3.96,"Not Suitable"
0.3,63.1,58,568,4.26,4.3,2.7,"Not Suitable"
0.71,64.7,58,3077,5.61,5.58,3.62,"Not Suitable"
1,58,58,4273,6.56,6.62,3.82,"Not Suitable"
1.03,65,57,3892,6.3,6.32,4.1,"Not Suitable"
0.9,62.4,55,4409,6.09,6.16,3.82,"Not Suitable"
1,57.4,59,4032,6.61,6.53,3.77,"Not Suitable"
0.71,57.8,60,2801,5.9,5.87,3.4,"Not Suitable"
1.13,63.4,58,3127,6.58,6.61,4.18,"Not Suitable"
1.01,63.6,58,4355,6.36,6.28,4.02,"Not Suitable"
0.9,64,61,2873,6,5.96,3.83,"Not Suitable"
1,66.8,63,4166,6.19,6.08,4.1,"Not Suitable"
1.08,63.7,57,4742,6.54,6.49,4.15,"Not Suitable"
1.01,59.6,64,4909,6.53,6.45,3.87,"Not Suitable"
0.91,64.4,60,3855,6.08,6.04,3.9,"Not Suitable"
0.9,61.3,61,3895,6.13,6.17,3.77,"Not Suitable"
0.9,63.1,59,3734,6.11,6.15,3.87,"Not Suitable"
0.9,62.9,57,3780,6.08,6.13,3.84,"Not Suitable"
1.19,65.1,59,2892,6.62,6.55,4.29,"Not Suitable"
1.23,67.4,56,3692,6.76,6.56,4.49,"Not Suitable"
1.18,57,66,3899,6.96,6.91,3.98,"Not Suitable"
0.9,58.7,63,2982,6.2,6.23,3.65,"Not Suitable"
0.98,68.6,58,3583,6.18,6.04,4.19,"Not Suitable"
1.01,67.1,59,2942,6.27,6.19,4.18,"Not Suitable"
1,68.7,55,3387,6.06,5.88,4.11,"Not Suitable"
1.1,57.6,61,3696,6.82,6.73,3.9,"Not Suitable"
0.7,62.7,56,2877,5.6,5.66,3.53,"Not Suitable"
0.9,63.7,63,3595,6.05,6.1,3.87,"Not Suitable"
0.9,63,58,3736,6.08,6.11,3.84,"Not Suitable"
0.9,63.3,59,4508,6.03,6.07,3.83,"Not Suitable"
1.31,63.8,56,4864,7.03,6.89,4.44,"Not Suitable"
